,ID,Node,Year,Citations,Centrality,Delta
18345,3143.0,FRIML_J_2003_CURR_OPIN_PLANT_BIOL,1999.0,0.0,0.0,0.0
18346,3143.0,FRIML_J_2003_CURR_OPIN_PLANT_BIOL,2000.0,0.0,0.0,0.0
18347,3143.0,FRIML_J_2003_CURR_OPIN_PLANT_BIOL,2001.0,0.0,0.0,0.0
18348,3143.0,FRIML_J_2003_CURR_OPIN_PLANT_BIOL,2002.0,0.0,0.0,0.0
18349,3143.0,FRIML_J_2003_CURR_OPIN_PLANT_BIOL,2003.0,0.0,0.0,0.0
18350,3143.0,FRIML_J_2003_CURR_OPIN_PLANT_BIOL,2004.0,0.0,0.0,0.0
18351,3143.0,FRIML_J_2003_CURR_OPIN_PLANT_BIOL,2005.0,6.0,0.00323919062833,6.0
18352,3143.0,FRIML_J_2003_CURR_OPIN_PLANT_BIOL,2006.0,0.0,0.0,-1.0
18353,3143.0,FRIML_J_2003_CURR_OPIN_PLANT_BIOL,2007.0,0.0,0.0,0.0
18354,3143.0,FRIML_J_2003_CURR_OPIN_PLANT_BIOL,2008.0,4.0,0.0,4.0
18355,3143.0,FRIML_J_2003_CURR_OPIN_PLANT_BIOL,2009.0,0.0,0.0,-1.0
18356,3143.0,FRIML_J_2003_CURR_OPIN_PLANT_BIOL,2010.0,0.0,0.0,0.0
18357,3143.0,FRIML_J_2003_CURR_OPIN_PLANT_BIOL,2011.0,0.0,0.0,0.0
18358,3143.0,FRIML_J_2003_CURR_OPIN_PLANT_BIOL,2012.0,0.0,0.0,0.0
18359,3143.0,FRIML_J_2003_CURR_OPIN_PLANT_BIOL,2013.0,0.0,0.0,0.0
18360,3145.0,MADSEN_EB_2003_NATURE,1999.0,0.0,0.0,0.0
18361,3145.0,MADSEN_EB_2003_NATURE,2000.0,0.0,0.0,0.0
18362,3145.0,MADSEN_EB_2003_NATURE,2001.0,0.0,0.0,0.0
18363,3145.0,MADSEN_EB_2003_NATURE,2002.0,0.0,0.0,0.0
18364,3145.0,MADSEN_EB_2003_NATURE,2003.0,0.0,0.0,0.0
18365,3145.0,MADSEN_EB_2003_NATURE,2004.0,0.0,0.0,0.0
18366,3145.0,MADSEN_EB_2003_NATURE,2005.0,6.0,0.000109490339267,6.0
18367,3145.0,MADSEN_EB_2003_NATURE,2006.0,3.0,0.0,-0.5
18368,3145.0,MADSEN_EB_2003_NATURE,2007.0,8.0,0.000385663876275,1.66666666667
18369,3145.0,MADSEN_EB_2003_NATURE,2008.0,0.0,0.0,-1.0
18370,3145.0,MADSEN_EB_2003_NATURE,2009.0,4.0,0.0,4.0
18371,3145.0,MADSEN_EB_2003_NATURE,2010.0,0.0,0.0,-1.0
18372,3145.0,MADSEN_EB_2003_NATURE,2011.0,0.0,0.0,0.0
18373,3145.0,MADSEN_EB_2003_NATURE,2012.0,8.0,0.0174579085196,8.0
18374,3145.0,MADSEN_EB_2003_NATURE,2013.0,0.0,0.0,-1.0
18375,3146.0,CHIA_T_2004_PLANT_J,1999.0,0.0,0.0,0.0
18376,3146.0,CHIA_T_2004_PLANT_J,2000.0,0.0,0.0,0.0
18377,3146.0,CHIA_T_2004_PLANT_J,2001.0,0.0,0.0,0.0
18378,3146.0,CHIA_T_2004_PLANT_J,2002.0,0.0,0.0,0.0
18379,3146.0,CHIA_T_2004_PLANT_J,2003.0,0.0,0.0,0.0
18380,3146.0,CHIA_T_2004_PLANT_J,2004.0,0.0,0.0,0.0
18381,3146.0,CHIA_T_2004_PLANT_J,2005.0,5.0,2.81150159744e-05,5.0
18382,3146.0,CHIA_T_2004_PLANT_J,2006.0,4.0,0.0,-0.2
18383,3146.0,CHIA_T_2004_PLANT_J,2007.0,0.0,0.0,-1.0
18384,3146.0,CHIA_T_2004_PLANT_J,2008.0,0.0,0.0,0.0
18385,3146.0,CHIA_T_2004_PLANT_J,2009.0,0.0,0.0,0.0
18386,3146.0,CHIA_T_2004_PLANT_J,2010.0,0.0,0.0,0.0
18387,3146.0,CHIA_T_2004_PLANT_J,2011.0,0.0,0.0,0.0
18388,3146.0,CHIA_T_2004_PLANT_J,2012.0,0.0,0.0,0.0
18389,3146.0,CHIA_T_2004_PLANT_J,2013.0,0.0,0.0,0.0
18390,3148.0,GILLESPIE_T_2002_PLANT_CELL,1999.0,0.0,0.0,0.0
18391,3148.0,GILLESPIE_T_2002_PLANT_CELL,2000.0,0.0,0.0,0.0
18392,3148.0,GILLESPIE_T_2002_PLANT_CELL,2001.0,0.0,0.0,0.0
18393,3148.0,GILLESPIE_T_2002_PLANT_CELL,2002.0,0.0,0.0,0.0
18394,3148.0,GILLESPIE_T_2002_PLANT_CELL,2003.0,0.0,0.0,0.0
18395,3148.0,GILLESPIE_T_2002_PLANT_CELL,2004.0,0.0,0.0,0.0
18396,3148.0,GILLESPIE_T_2002_PLANT_CELL,2005.0,5.0,0.000232843450479,5.0
18397,3148.0,GILLESPIE_T_2002_PLANT_CELL,2006.0,0.0,0.0,-1.0
18398,3148.0,GILLESPIE_T_2002_PLANT_CELL,2007.0,0.0,0.0,0.0
18399,3148.0,GILLESPIE_T_2002_PLANT_CELL,2008.0,0.0,0.0,0.0
18400,3148.0,GILLESPIE_T_2002_PLANT_CELL,2009.0,0.0,0.0,0.0
18401,3148.0,GILLESPIE_T_2002_PLANT_CELL,2010.0,0.0,0.0,0.0
18402,3148.0,GILLESPIE_T_2002_PLANT_CELL,2011.0,0.0,0.0,0.0
18403,3148.0,GILLESPIE_T_2002_PLANT_CELL,2012.0,0.0,0.0,0.0
18404,3148.0,GILLESPIE_T_2002_PLANT_CELL,2013.0,0.0,0.0,0.0
18405,3149.0,ANE_JM_2004_SCIENCE,1999.0,0.0,0.0,0.0
18406,3149.0,ANE_JM_2004_SCIENCE,2000.0,0.0,0.0,0.0
18407,3149.0,ANE_JM_2004_SCIENCE,2001.0,0.0,0.0,0.0
18408,3149.0,ANE_JM_2004_SCIENCE,2002.0,0.0,0.0,0.0
18409,3149.0,ANE_JM_2004_SCIENCE,2003.0,0.0,0.0,0.0
18410,3149.0,ANE_JM_2004_SCIENCE,2004.0,0.0,0.0,0.0
18411,3149.0,ANE_JM_2004_SCIENCE,2005.0,6.0,5.40392514833e-06,6.0
18412,3149.0,ANE_JM_2004_SCIENCE,2006.0,4.0,2.34833376687e-05,-0.333333333333
18413,3149.0,ANE_JM_2004_SCIENCE,2007.0,6.0,0.000742780280995,0.5
18414,3149.0,ANE_JM_2004_SCIENCE,2008.0,0.0,0.0,-1.0
18415,3149.0,ANE_JM_2004_SCIENCE,2009.0,4.0,0.0,4.0
18416,3149.0,ANE_JM_2004_SCIENCE,2010.0,0.0,0.0,-1.0
18417,3149.0,ANE_JM_2004_SCIENCE,2011.0,0.0,0.0,0.0
18418,3149.0,ANE_JM_2004_SCIENCE,2012.0,3.0,0.0,3.0
18419,3149.0,ANE_JM_2004_SCIENCE,2013.0,0.0,0.0,-1.0
18420,3151.0,FERNIE_AR_2004_CURR_OPIN_PLANT_BIOL,1999.0,0.0,0.0,0.0
18421,3151.0,FERNIE_AR_2004_CURR_OPIN_PLANT_BIOL,2000.0,0.0,0.0,0.0
18422,3151.0,FERNIE_AR_2004_CURR_OPIN_PLANT_BIOL,2001.0,0.0,0.0,0.0
18423,3151.0,FERNIE_AR_2004_CURR_OPIN_PLANT_BIOL,2002.0,0.0,0.0,0.0
18424,3151.0,FERNIE_AR_2004_CURR_OPIN_PLANT_BIOL,2003.0,0.0,0.0,0.0
18425,3151.0,FERNIE_AR_2004_CURR_OPIN_PLANT_BIOL,2004.0,0.0,0.0,0.0
18426,3151.0,FERNIE_AR_2004_CURR_OPIN_PLANT_BIOL,2005.0,4.0,0.0,4.0
18427,3151.0,FERNIE_AR_2004_CURR_OPIN_PLANT_BIOL,2006.0,0.0,0.0,-1.0
18428,3151.0,FERNIE_AR_2004_CURR_OPIN_PLANT_BIOL,2007.0,0.0,0.0,0.0
18429,3151.0,FERNIE_AR_2004_CURR_OPIN_PLANT_BIOL,2008.0,9.0,0.00306856026832,9.0
18430,3151.0,FERNIE_AR_2004_CURR_OPIN_PLANT_BIOL,2009.0,0.0,0.0,-1.0
18431,3151.0,FERNIE_AR_2004_CURR_OPIN_PLANT_BIOL,2010.0,0.0,0.0,0.0
18432,3151.0,FERNIE_AR_2004_CURR_OPIN_PLANT_BIOL,2011.0,0.0,0.0,0.0
18433,3151.0,FERNIE_AR_2004_CURR_OPIN_PLANT_BIOL,2012.0,0.0,0.0,0.0
18434,3151.0,FERNIE_AR_2004_CURR_OPIN_PLANT_BIOL,2013.0,0.0,0.0,0.0
18435,3156.0,MITRA_RM_2004_P_NATL_ACAD_SCI_USA,1999.0,0.0,0.0,0.0
18436,3156.0,MITRA_RM_2004_P_NATL_ACAD_SCI_USA,2000.0,0.0,0.0,0.0
18437,3156.0,MITRA_RM_2004_P_NATL_ACAD_SCI_USA,2001.0,0.0,0.0,0.0
18438,3156.0,MITRA_RM_2004_P_NATL_ACAD_SCI_USA,2002.0,0.0,0.0,0.0
18439,3156.0,MITRA_RM_2004_P_NATL_ACAD_SCI_USA,2003.0,0.0,0.0,0.0
18440,3156.0,MITRA_RM_2004_P_NATL_ACAD_SCI_USA,2004.0,0.0,0.0,0.0
18441,3156.0,MITRA_RM_2004_P_NATL_ACAD_SCI_USA,2005.0,5.0,0.0,5.0
18442,3156.0,MITRA_RM_2004_P_NATL_ACAD_SCI_USA,2006.0,9.0,0.00020565984566,0.8
18443,3156.0,MITRA_RM_2004_P_NATL_ACAD_SCI_USA,2007.0,8.0,0.000560924059636,-0.111111111111
18444,3156.0,MITRA_RM_2004_P_NATL_ACAD_SCI_USA,2008.0,0.0,0.0,-1.0
18445,3156.0,MITRA_RM_2004_P_NATL_ACAD_SCI_USA,2009.0,0.0,0.0,0.0
18446,3156.0,MITRA_RM_2004_P_NATL_ACAD_SCI_USA,2010.0,0.0,0.0,0.0
18447,3156.0,MITRA_RM_2004_P_NATL_ACAD_SCI_USA,2011.0,5.0,0.0,5.0
18448,3156.0,MITRA_RM_2004_P_NATL_ACAD_SCI_USA,2012.0,7.0,0.015205009202,0.4
18449,3156.0,MITRA_RM_2004_P_NATL_ACAD_SCI_USA,2013.0,0.0,0.0,-1.0
18450,3158.0,MOURADOV_A_2002_PLANT_CELL_S,1999.0,0.0,0.0,0.0
18451,3158.0,MOURADOV_A_2002_PLANT_CELL_S,2000.0,0.0,0.0,0.0
18452,3158.0,MOURADOV_A_2002_PLANT_CELL_S,2001.0,0.0,0.0,0.0
18453,3158.0,MOURADOV_A_2002_PLANT_CELL_S,2002.0,0.0,0.0,0.0
18454,3158.0,MOURADOV_A_2002_PLANT_CELL_S,2003.0,0.0,0.0,0.0
18455,3158.0,MOURADOV_A_2002_PLANT_CELL_S,2004.0,0.0,0.0,0.0
18456,3158.0,MOURADOV_A_2002_PLANT_CELL_S,2005.0,5.0,0.0212549520767,5.0
18457,3158.0,MOURADOV_A_2002_PLANT_CELL_S,2006.0,0.0,0.0,-1.0
18458,3158.0,MOURADOV_A_2002_PLANT_CELL_S,2007.0,5.0,2.76738726356e-05,5.0
18459,3158.0,MOURADOV_A_2002_PLANT_CELL_S,2008.0,0.0,0.0,-1.0
18460,3158.0,MOURADOV_A_2002_PLANT_CELL_S,2009.0,0.0,0.0,0.0
18461,3158.0,MOURADOV_A_2002_PLANT_CELL_S,2010.0,0.0,0.0,0.0
18462,3158.0,MOURADOV_A_2002_PLANT_CELL_S,2011.0,0.0,0.0,0.0
18463,3158.0,MOURADOV_A_2002_PLANT_CELL_S,2012.0,0.0,0.0,0.0
18464,3158.0,MOURADOV_A_2002_PLANT_CELL_S,2013.0,0.0,0.0,0.0
18465,3165.0,SUNG_SB_2004_NATURE,1999.0,0.0,0.0,0.0
18466,3165.0,SUNG_SB_2004_NATURE,2000.0,0.0,0.0,0.0
18467,3165.0,SUNG_SB_2004_NATURE,2001.0,0.0,0.0,0.0
18468,3165.0,SUNG_SB_2004_NATURE,2002.0,0.0,0.0,0.0
18469,3165.0,SUNG_SB_2004_NATURE,2003.0,0.0,0.0,0.0
18470,3165.0,SUNG_SB_2004_NATURE,2004.0,0.0,0.0,0.0
18471,3165.0,SUNG_SB_2004_NATURE,2005.0,3.0,0.0,3.0
18472,3165.0,SUNG_SB_2004_NATURE,2006.0,0.0,0.0,-1.0
18473,3165.0,SUNG_SB_2004_NATURE,2007.0,3.0,0.0,3.0
18474,3165.0,SUNG_SB_2004_NATURE,2008.0,3.0,0.0,0.0
18475,3165.0,SUNG_SB_2004_NATURE,2009.0,3.0,0.0,0.0
18476,3165.0,SUNG_SB_2004_NATURE,2010.0,5.0,8.78958585291e-05,0.666666666667
18477,3165.0,SUNG_SB_2004_NATURE,2011.0,0.0,0.0,-1.0
18478,3165.0,SUNG_SB_2004_NATURE,2012.0,0.0,0.0,0.0
18479,3165.0,SUNG_SB_2004_NATURE,2013.0,0.0,0.0,0.0
18480,3166.0,PALMER_LE_2003_SCIENCE,1999.0,0.0,0.0,0.0
18481,3166.0,PALMER_LE_2003_SCIENCE,2000.0,0.0,0.0,0.0
18482,3166.0,PALMER_LE_2003_SCIENCE,2001.0,0.0,0.0,0.0
18483,3166.0,PALMER_LE_2003_SCIENCE,2002.0,0.0,0.0,0.0
18484,3166.0,PALMER_LE_2003_SCIENCE,2003.0,0.0,0.0,0.0
18485,3166.0,PALMER_LE_2003_SCIENCE,2004.0,0.0,0.0,0.0
18486,3166.0,PALMER_LE_2003_SCIENCE,2005.0,6.0,0.00128158223034,6.0
18487,3166.0,PALMER_LE_2003_SCIENCE,2006.0,0.0,0.0,-1.0
18488,3166.0,PALMER_LE_2003_SCIENCE,2007.0,0.0,0.0,0.0
18489,3166.0,PALMER_LE_2003_SCIENCE,2008.0,0.0,0.0,0.0
18490,3166.0,PALMER_LE_2003_SCIENCE,2009.0,0.0,0.0,0.0
18491,3166.0,PALMER_LE_2003_SCIENCE,2010.0,0.0,0.0,0.0
18492,3166.0,PALMER_LE_2003_SCIENCE,2011.0,0.0,0.0,0.0
18493,3166.0,PALMER_LE_2003_SCIENCE,2012.0,0.0,0.0,0.0
18494,3166.0,PALMER_LE_2003_SCIENCE,2013.0,0.0,0.0,0.0
18495,3167.0,RIZHSKY_L_2004_PLANT_PHYSIOL,1999.0,0.0,0.0,0.0
18496,3167.0,RIZHSKY_L_2004_PLANT_PHYSIOL,2000.0,0.0,0.0,0.0
18497,3167.0,RIZHSKY_L_2004_PLANT_PHYSIOL,2001.0,0.0,0.0,0.0
18498,3167.0,RIZHSKY_L_2004_PLANT_PHYSIOL,2002.0,0.0,0.0,0.0
18499,3167.0,RIZHSKY_L_2004_PLANT_PHYSIOL,2003.0,0.0,0.0,0.0
18500,3167.0,RIZHSKY_L_2004_PLANT_PHYSIOL,2004.0,0.0,0.0,0.0
18501,3167.0,RIZHSKY_L_2004_PLANT_PHYSIOL,2005.0,4.0,0.0,4.0
18502,3167.0,RIZHSKY_L_2004_PLANT_PHYSIOL,2006.0,0.0,0.0,-1.0
18503,3167.0,RIZHSKY_L_2004_PLANT_PHYSIOL,2007.0,0.0,0.0,0.0
18504,3167.0,RIZHSKY_L_2004_PLANT_PHYSIOL,2008.0,0.0,0.0,0.0
18505,3167.0,RIZHSKY_L_2004_PLANT_PHYSIOL,2009.0,0.0,0.0,0.0
18506,3167.0,RIZHSKY_L_2004_PLANT_PHYSIOL,2010.0,0.0,0.0,0.0
18507,3167.0,RIZHSKY_L_2004_PLANT_PHYSIOL,2011.0,0.0,0.0,0.0
18508,3167.0,RIZHSKY_L_2004_PLANT_PHYSIOL,2012.0,0.0,0.0,0.0
18509,3167.0,RIZHSKY_L_2004_PLANT_PHYSIOL,2013.0,4.0,0.00171379605827,4.0
18510,3168.0,BAULCOMBE_D_2004_NATURE,1999.0,0.0,0.0,0.0
18511,3168.0,BAULCOMBE_D_2004_NATURE,2000.0,0.0,0.0,0.0
18512,3168.0,BAULCOMBE_D_2004_NATURE,2001.0,0.0,0.0,0.0
18513,3168.0,BAULCOMBE_D_2004_NATURE,2002.0,0.0,0.0,0.0
18514,3168.0,BAULCOMBE_D_2004_NATURE,2003.0,0.0,0.0,0.0
18515,3168.0,BAULCOMBE_D_2004_NATURE,2004.0,0.0,0.0,0.0
18516,3168.0,BAULCOMBE_D_2004_NATURE,2005.0,7.0,0.000209584664537,7.0
18517,3168.0,BAULCOMBE_D_2004_NATURE,2006.0,0.0,0.0,-1.0
18518,3168.0,BAULCOMBE_D_2004_NATURE,2007.0,0.0,0.0,0.0
18519,3168.0,BAULCOMBE_D_2004_NATURE,2008.0,0.0,0.0,0.0
18520,3168.0,BAULCOMBE_D_2004_NATURE,2009.0,0.0,0.0,0.0
18521,3168.0,BAULCOMBE_D_2004_NATURE,2010.0,0.0,0.0,0.0
18522,3168.0,BAULCOMBE_D_2004_NATURE,2011.0,0.0,0.0,0.0
18523,3168.0,BAULCOMBE_D_2004_NATURE,2012.0,0.0,0.0,0.0
18524,3168.0,BAULCOMBE_D_2004_NATURE,2013.0,0.0,0.0,0.0
18525,3169.0,MEYERS_BC_2003_PLANT_CELL,1999.0,0.0,0.0,0.0
18526,3169.0,MEYERS_BC_2003_PLANT_CELL,2000.0,0.0,0.0,0.0
18527,3169.0,MEYERS_BC_2003_PLANT_CELL,2001.0,0.0,0.0,0.0
18528,3169.0,MEYERS_BC_2003_PLANT_CELL,2002.0,0.0,0.0,0.0
18529,3169.0,MEYERS_BC_2003_PLANT_CELL,2003.0,0.0,0.0,0.0
18530,3169.0,MEYERS_BC_2003_PLANT_CELL,2004.0,0.0,0.0,0.0
18531,3169.0,MEYERS_BC_2003_PLANT_CELL,2005.0,4.0,0.00126773162939,4.0
18532,3169.0,MEYERS_BC_2003_PLANT_CELL,2006.0,0.0,0.0,-1.0
18533,3169.0,MEYERS_BC_2003_PLANT_CELL,2007.0,0.0,0.0,0.0
18534,3169.0,MEYERS_BC_2003_PLANT_CELL,2008.0,3.0,0.0,3.0
18535,3169.0,MEYERS_BC_2003_PLANT_CELL,2009.0,4.0,0.00403209074687,0.333333333333
18536,3169.0,MEYERS_BC_2003_PLANT_CELL,2010.0,0.0,0.0,-1.0
18537,3169.0,MEYERS_BC_2003_PLANT_CELL,2011.0,0.0,0.0,0.0
18538,3169.0,MEYERS_BC_2003_PLANT_CELL,2012.0,3.0,0.0,3.0
18539,3169.0,MEYERS_BC_2003_PLANT_CELL,2013.0,0.0,0.0,-1.0
18540,3170.0,ZHAO_YD_2001_SCIENCE,1999.0,0.0,0.0,0.0
18541,3170.0,ZHAO_YD_2001_SCIENCE,2000.0,0.0,0.0,0.0
18542,3170.0,ZHAO_YD_2001_SCIENCE,2001.0,0.0,0.0,0.0
18543,3170.0,ZHAO_YD_2001_SCIENCE,2002.0,0.0,0.0,0.0
18544,3170.0,ZHAO_YD_2001_SCIENCE,2003.0,0.0,0.0,0.0
18545,3170.0,ZHAO_YD_2001_SCIENCE,2004.0,0.0,0.0,0.0
18546,3170.0,ZHAO_YD_2001_SCIENCE,2005.0,4.0,0.0,4.0
18547,3170.0,ZHAO_YD_2001_SCIENCE,2006.0,4.0,0.0,0.0
18548,3170.0,ZHAO_YD_2001_SCIENCE,2007.0,4.0,0.00146210293758,0.0
18549,3170.0,ZHAO_YD_2001_SCIENCE,2008.0,3.0,0.0,-0.25
18550,3170.0,ZHAO_YD_2001_SCIENCE,2009.0,6.0,4.80084494871e-06,1.0
18551,3170.0,ZHAO_YD_2001_SCIENCE,2010.0,6.0,6.8146221683e-05,0.0
18552,3170.0,ZHAO_YD_2001_SCIENCE,2011.0,6.0,0.00167663236414,0.0
18553,3170.0,ZHAO_YD_2001_SCIENCE,2012.0,0.0,0.0,-1.0
18554,3170.0,ZHAO_YD_2001_SCIENCE,2013.0,0.0,0.0,0.0
18555,3173.0,DALMAY_T_2000_CELL,1999.0,0.0,0.0,0.0
18556,3173.0,DALMAY_T_2000_CELL,2000.0,0.0,0.0,0.0
18557,3173.0,DALMAY_T_2000_CELL,2001.0,0.0,0.0,0.0
18558,3173.0,DALMAY_T_2000_CELL,2002.0,0.0,0.0,0.0
18559,3173.0,DALMAY_T_2000_CELL,2003.0,0.0,0.0,0.0
18560,3173.0,DALMAY_T_2000_CELL,2004.0,0.0,0.0,0.0
18561,3173.0,DALMAY_T_2000_CELL,2005.0,4.0,3.8338658147e-05,4.0
18562,3173.0,DALMAY_T_2000_CELL,2006.0,0.0,0.0,-1.0
18563,3173.0,DALMAY_T_2000_CELL,2007.0,0.0,0.0,0.0
18564,3173.0,DALMAY_T_2000_CELL,2008.0,0.0,0.0,0.0
18565,3173.0,DALMAY_T_2000_CELL,2009.0,0.0,0.0,0.0
18566,3173.0,DALMAY_T_2000_CELL,2010.0,0.0,0.0,0.0
18567,3173.0,DALMAY_T_2000_CELL,2011.0,0.0,0.0,0.0
18568,3173.0,DALMAY_T_2000_CELL,2012.0,0.0,0.0,0.0
18569,3173.0,DALMAY_T_2000_CELL,2013.0,0.0,0.0,0.0
18570,3177.0,DE_VEYLDERL_2003_CURR_OPIN_PLANT_BIOL,1999.0,0.0,0.0,0.0
18571,3177.0,DE_VEYLDERL_2003_CURR_OPIN_PLANT_BIOL,2000.0,0.0,0.0,0.0
18572,3177.0,DE_VEYLDERL_2003_CURR_OPIN_PLANT_BIOL,2001.0,0.0,0.0,0.0
18573,3177.0,DE_VEYLDERL_2003_CURR_OPIN_PLANT_BIOL,2002.0,0.0,0.0,0.0
18574,3177.0,DE_VEYLDERL_2003_CURR_OPIN_PLANT_BIOL,2003.0,0.0,0.0,0.0
18575,3177.0,DE_VEYLDERL_2003_CURR_OPIN_PLANT_BIOL,2004.0,0.0,0.0,0.0
18576,3177.0,DE_VEYLDERL_2003_CURR_OPIN_PLANT_BIOL,2005.0,4.0,1.27795527157e-06,4.0
18577,3177.0,DE_VEYLDERL_2003_CURR_OPIN_PLANT_BIOL,2006.0,4.0,0.0048122778115,0.0
18578,3177.0,DE_VEYLDERL_2003_CURR_OPIN_PLANT_BIOL,2007.0,0.0,0.0,-1.0
18579,3177.0,DE_VEYLDERL_2003_CURR_OPIN_PLANT_BIOL,2008.0,0.0,0.0,0.0
18580,3177.0,DE_VEYLDERL_2003_CURR_OPIN_PLANT_BIOL,2009.0,0.0,0.0,0.0
18581,3177.0,DE_VEYLDERL_2003_CURR_OPIN_PLANT_BIOL,2010.0,0.0,0.0,0.0
18582,3177.0,DE_VEYLDERL_2003_CURR_OPIN_PLANT_BIOL,2011.0,0.0,0.0,0.0
18583,3177.0,DE_VEYLDERL_2003_CURR_OPIN_PLANT_BIOL,2012.0,0.0,0.0,0.0
18584,3177.0,DE_VEYLDERL_2003_CURR_OPIN_PLANT_BIOL,2013.0,0.0,0.0,0.0
18585,3186.0,MCLEAN_BG_1995_PLANT_CELL,1999.0,0.0,0.0,0.0
18586,3186.0,MCLEAN_BG_1995_PLANT_CELL,2000.0,0.0,0.0,0.0
18587,3186.0,MCLEAN_BG_1995_PLANT_CELL,2001.0,0.0,0.0,0.0
18588,3186.0,MCLEAN_BG_1995_PLANT_CELL,2002.0,0.0,0.0,0.0
18589,3186.0,MCLEAN_BG_1995_PLANT_CELL,2003.0,0.0,0.0,0.0
18590,3186.0,MCLEAN_BG_1995_PLANT_CELL,2004.0,0.0,0.0,0.0
18591,3186.0,MCLEAN_BG_1995_PLANT_CELL,2005.0,5.0,0.000232843450479,5.0
18592,3186.0,MCLEAN_BG_1995_PLANT_CELL,2006.0,0.0,0.0,-1.0
18593,3186.0,MCLEAN_BG_1995_PLANT_CELL,2007.0,0.0,0.0,0.0
18594,3186.0,MCLEAN_BG_1995_PLANT_CELL,2008.0,0.0,0.0,0.0
18595,3186.0,MCLEAN_BG_1995_PLANT_CELL,2009.0,0.0,0.0,0.0
18596,3186.0,MCLEAN_BG_1995_PLANT_CELL,2010.0,0.0,0.0,0.0
18597,3186.0,MCLEAN_BG_1995_PLANT_CELL,2011.0,0.0,0.0,0.0
18598,3186.0,MCLEAN_BG_1995_PLANT_CELL,2012.0,0.0,0.0,0.0
18599,3186.0,MCLEAN_BG_1995_PLANT_CELL,2013.0,0.0,0.0,0.0
18600,3189.0,BASTOW_R_2004_NATURE,1999.0,0.0,0.0,0.0
18601,3189.0,BASTOW_R_2004_NATURE,2000.0,0.0,0.0,0.0
18602,3189.0,BASTOW_R_2004_NATURE,2001.0,0.0,0.0,0.0
18603,3189.0,BASTOW_R_2004_NATURE,2002.0,0.0,0.0,0.0
18604,3189.0,BASTOW_R_2004_NATURE,2003.0,0.0,0.0,0.0
18605,3189.0,BASTOW_R_2004_NATURE,2004.0,0.0,0.0,0.0
18606,3189.0,BASTOW_R_2004_NATURE,2005.0,3.0,0.0,3.0
18607,3189.0,BASTOW_R_2004_NATURE,2006.0,0.0,0.0,-1.0
18608,3189.0,BASTOW_R_2004_NATURE,2007.0,4.0,4.61231210594e-05,4.0
18609,3189.0,BASTOW_R_2004_NATURE,2008.0,6.0,3.08994675169e-05,0.5
18610,3189.0,BASTOW_R_2004_NATURE,2009.0,4.0,0.0,-0.333333333333
18611,3189.0,BASTOW_R_2004_NATURE,2010.0,5.0,8.78958585291e-05,0.25
18612,3189.0,BASTOW_R_2004_NATURE,2011.0,0.0,0.0,-1.0
18613,3189.0,BASTOW_R_2004_NATURE,2012.0,0.0,0.0,0.0
18614,3189.0,BASTOW_R_2004_NATURE,2013.0,0.0,0.0,0.0
18615,3191.0,WELLESEN_K_2001_P_NATL_ACAD_SCI_USA,1999.0,0.0,0.0,0.0
18616,3191.0,WELLESEN_K_2001_P_NATL_ACAD_SCI_USA,2000.0,0.0,0.0,0.0
18617,3191.0,WELLESEN_K_2001_P_NATL_ACAD_SCI_USA,2001.0,0.0,0.0,0.0
18618,3191.0,WELLESEN_K_2001_P_NATL_ACAD_SCI_USA,2002.0,0.0,0.0,0.0
18619,3191.0,WELLESEN_K_2001_P_NATL_ACAD_SCI_USA,2003.0,0.0,0.0,0.0
18620,3191.0,WELLESEN_K_2001_P_NATL_ACAD_SCI_USA,2004.0,0.0,0.0,0.0
18621,3191.0,WELLESEN_K_2001_P_NATL_ACAD_SCI_USA,2005.0,4.0,0.0,4.0
18622,3191.0,WELLESEN_K_2001_P_NATL_ACAD_SCI_USA,2006.0,0.0,0.0,-1.0
18623,3191.0,WELLESEN_K_2001_P_NATL_ACAD_SCI_USA,2007.0,4.0,6.45723694831e-05,4.0
18624,3191.0,WELLESEN_K_2001_P_NATL_ACAD_SCI_USA,2008.0,0.0,0.0,-1.0
18625,3191.0,WELLESEN_K_2001_P_NATL_ACAD_SCI_USA,2009.0,3.0,0.0,3.0
18626,3191.0,WELLESEN_K_2001_P_NATL_ACAD_SCI_USA,2010.0,0.0,0.0,-1.0
18627,3191.0,WELLESEN_K_2001_P_NATL_ACAD_SCI_USA,2011.0,0.0,0.0,0.0
18628,3191.0,WELLESEN_K_2001_P_NATL_ACAD_SCI_USA,2012.0,0.0,0.0,0.0
18629,3191.0,WELLESEN_K_2001_P_NATL_ACAD_SCI_USA,2013.0,0.0,0.0,0.0
18630,3192.0,MATSUMOTO_T_2005_NATURE,1999.0,0.0,0.0,0.0
18631,3192.0,MATSUMOTO_T_2005_NATURE,2000.0,0.0,0.0,0.0
18632,3192.0,MATSUMOTO_T_2005_NATURE,2001.0,0.0,0.0,0.0
18633,3192.0,MATSUMOTO_T_2005_NATURE,2002.0,0.0,0.0,0.0
18634,3192.0,MATSUMOTO_T_2005_NATURE,2003.0,0.0,0.0,0.0
18635,3192.0,MATSUMOTO_T_2005_NATURE,2004.0,0.0,0.0,0.0
18636,3192.0,MATSUMOTO_T_2005_NATURE,2005.0,3.0,0.0,3.0
